date,Suhu rata-rata,Suhu maksimum,Suhu minimum,Kelembapan udara,Kecepatan angin,kecamatan,jenis_tanah,resiko_bencana,target_commodity
5/9/2020,28.99,29.36,28.43,81.92,3.69,Seunuddon,Aluvial,Tinggi,Padi
5/10/2020,28.05,28.37,27.66,86.23,3.29,Seunuddon,Aluvial,Tinggi,Padi
5/11/2020,28.07,28.52,27.39,86.96,2.65,Seunuddon,Aluvial,Tinggi,Padi
5/12/2020,28.04,28.54,27.73,87.14,3.19,Seunuddon,Aluvial,Tinggi,Padi
5/13/2020,28.67,28.94,28.35,84.42,3.53,Seunuddon,Aluvial,Tinggi,Padi
5/14/2020,28.05,28.43,27.68,82.67,1.53,Seunuddon,Aluvial,Tinggi,Padi
5/15/2020,28.87,29.42,27.97,80.75,2.58,Seunuddon,Aluvial,Tinggi,Padi
5/16/2020,28.8,28.92,28.64,83.85,2.59,Seunuddon,Aluvial,Tinggi,Padi
5/17/2020,29.01,29.98,28.3,82.72,3.31,Seunuddon,Aluvial,Tinggi,Padi
5/18/2020,28.8,29.37,28.22,84.25,2.91,Seunuddon,Aluvial,Tinggi,Padi
5/19/2020,28.58,29.02,28.04,78.65,1.83,Seunuddon,Aluvial,Tinggi,Padi
5/20/2020,29.46,30.14,28.51,72.26,0.96,Seunuddon,Aluvial,Tinggi,Padi
5/21/2020,29.02,29.74,27.93,74.52,3.32,Seunuddon,Aluvial,Tinggi,Padi
5/22/2020,29.41,29.94,28.84,77.35,4.71,Seunuddon,Aluvial,Tinggi,Padi
5/23/2020,29.03,29.73,28.27,80,4.46,Seunuddon,Aluvial,Tinggi,Padi
5/24/2020,29.22,29.59,28.77,79.26,3.28,Seunuddon,Aluvial,Tinggi,Padi
5/25/2020,28.81,29.14,28.12,77.72,2.19,Seunuddon,Aluvial,Tinggi,Padi
5/26/2020,28.12,28.64,27.44,79.08,2.67,Seunuddon,Aluvial,Tinggi,Padi
5/27/2020,28.77,29.17,28.22,77.01,1.49,Seunuddon,Aluvial,Tinggi,Padi
5/28/2020,29,29.28,28.75,77.92,1.68,Seunuddon,Aluvial,Tinggi,Padi
5/29/2020,28.42,28.89,27.75,79.98,2.14,Seunuddon,Aluvial,Tinggi,Padi
5/30/2020,28.79,29.15,28.07,79.09,2.41,Seunuddon,Aluvial,Tinggi,Padi
5/31/2020,28.6,28.83,28.36,78.37,1.92,Seunuddon,Aluvial,Tinggi,Padi
6/1/2020,28.69,29.25,28.12,78.09,2.29,Seunuddon,Aluvial,Tinggi,Padi
6/2/2020,28.46,28.88,28.23,78.73,1.53,Seunuddon,Aluvial,Tinggi,Padi
6/3/2020,28.52,28.87,28.01,80.66,2.5,Seunuddon,Aluvial,Tinggi,Padi
6/4/2020,28.4,28.61,28.18,83.63,4.35,Seunuddon,Aluvial,Tinggi,Padi
6/5/2020,28.96,29.75,28.18,76.81,5.09,Seunuddon,Aluvial,Tinggi,Padi
6/6/2020,29.11,29.44,28.51,68.11,2.85,Seunuddon,Aluvial,Tinggi,Padi
6/7/2020,29.15,29.55,28.78,69.76,1.79,Seunuddon,Aluvial,Tinggi,Padi
6/8/2020,29.41,29.59,29.02,69.78,1.22,Seunuddon,Aluvial,Tinggi,Padi
6/9/2020,28.96,29.3,28.55,77.01,1.7,Seunuddon,Aluvial,Tinggi,Padi
6/10/2020,28.87,29.35,28.3,74.06,1.37,Seunuddon,Aluvial,Tinggi,Padi
6/11/2020,29.09,29.42,28.77,72.12,1.36,Seunuddon,Aluvial,Tinggi,Padi
6/12/2020,28.85,29.35,28.2,71.91,2.09,Seunuddon,Aluvial,Tinggi,Padi
6/13/2020,29.48,29.94,28.77,73.04,2.6,Seunuddon,Aluvial,Tinggi,Padi
6/14/2020,29.29,29.54,28.92,78.14,2.87,Seunuddon,Aluvial,Tinggi,Padi
6/15/2020,28.48,29,28.1,82.21,2.82,Seunuddon,Aluvial,Tinggi,Padi
6/16/2020,28.78,29.13,28.29,74.43,1.78,Seunuddon,Aluvial,Tinggi,Padi
6/17/2020,28.17,28.55,27.78,76.94,2.08,Seunuddon,Aluvial,Tinggi,Padi
6/18/2020,27.83,28.42,27.1,76.68,1.04,Seunuddon,Aluvial,Tinggi,Padi
6/19/2020,28.11,28.37,27.83,78.54,1.51,Seunuddon,Aluvial,Tinggi,Padi
6/20/2020,28.53,28.93,28.04,77.36,1.88,Seunuddon,Aluvial,Tinggi,Padi
6/21/2020,28.62,29.14,27.79,76.44,1.74,Seunuddon,Aluvial,Tinggi,Padi
6/22/2020,28.61,29.2,28.07,76.65,2.61,Seunuddon,Aluvial,Tinggi,Padi
6/23/2020,28.77,29.29,27.91,69.5,1.56,Seunuddon,Aluvial,Tinggi,Padi
6/24/2020,28.73,29.01,28.11,76.91,2.58,Seunuddon,Aluvial,Tinggi,Padi
6/25/2020,28.63,29.13,28.07,78.62,3.16,Seunuddon,Aluvial,Tinggi,Padi
6/26/2020,28.91,29.28,28.5,62.28,2.45,Seunuddon,Aluvial,Tinggi,Padi
6/27/2020,28.97,29.36,28.26,70.8,1.85,Seunuddon,Aluvial,Tinggi,Padi
6/28/2020,28.94,29.13,28.61,76.29,1.24,Seunuddon,Aluvial,Tinggi,Padi
6/29/2020,28.39,28.62,28.19,79.08,1.44,Seunuddon,Aluvial,Tinggi,Padi
6/30/2020,28.42,28.59,28.17,79.38,1.78,Seunuddon,Aluvial,Tinggi,Padi
7/1/2020,28.41,28.8,27.84,77.67,2.13,Seunuddon,Aluvial,Tinggi,Padi
7/2/2020,28.86,29.12,28.39,75.37,1.61,Seunuddon,Aluvial,Tinggi,Padi
7/3/2020,28.57,28.9,28.39,79.68,2.15,Seunuddon,Aluvial,Tinggi,Padi
7/4/2020,28.5,28.94,28.13,79.91,2.79,Seunuddon,Aluvial,Tinggi,Padi
7/5/2020,29,29.62,27.91,69.25,1.55,Seunuddon,Aluvial,Tinggi,Padi
7/6/2020,29.36,29.64,28.88,69.16,2.06,Seunuddon,Aluvial,Tinggi,Padi
7/7/2020,28.86,29.25,28.49,66.11,1.43,Seunuddon,Aluvial,Tinggi,Padi
7/8/2020,27.96,28.31,27.58,75.46,2.81,Seunuddon,Aluvial,Tinggi,Padi
7/9/2020,28.39,28.94,27.82,77.47,3.16,Seunuddon,Aluvial,Tinggi,Padi
7/10/2020,27.78,28.45,27.36,81.07,2.24,Seunuddon,Aluvial,Tinggi,Padi
7/11/2020,28.24,28.69,27.45,77.09,2.17,Seunuddon,Aluvial,Tinggi,Padi
7/12/2020,29,29.32,28.47,71.84,2.39,Seunuddon,Aluvial,Tinggi,Padi
7/13/2020,27.55,28.27,26.9,82.91,2.42,Seunuddon,Aluvial,Tinggi,Padi
7/14/2020,28.31,28.52,28.01,81.65,2.89,Seunuddon,Aluvial,Tinggi,Padi
7/15/2020,28.33,28.59,28.13,81.96,2.43,Seunuddon,Aluvial,Tinggi,Padi
7/16/2020,28.52,28.78,28.26,77.56,2.02,Seunuddon,Aluvial,Tinggi,Padi
7/17/2020,28.26,28.66,27.89,77.5,1.78,Seunuddon,Aluvial,Tinggi,Padi
7/18/2020,28.54,28.72,28.33,74.86,2.06,Seunuddon,Aluvial,Tinggi,Padi
7/19/2020,28.36,28.57,28,80.2,2.33,Seunuddon,Aluvial,Tinggi,Padi
7/20/2020,28.82,29.12,28.2,79.51,2.37,Seunuddon,Aluvial,Tinggi,Padi
7/21/2020,28.6,28.88,28.26,77.49,1.96,Seunuddon,Aluvial,Tinggi,Padi
7/22/2020,28,28.19,27.76,82.22,4.27,Seunuddon,Aluvial,Tinggi,Padi
7/23/2020,28.16,28.52,27.47,79.38,3.46,Seunuddon,Aluvial,Tinggi,Padi
7/24/2020,27.91,28.29,27.51,81.52,2.62,Seunuddon,Aluvial,Tinggi,Padi
7/25/2020,28.28,28.83,27.42,78.92,1.99,Seunuddon,Aluvial,Tinggi,Padi
7/26/2020,27.96,28.4,27.54,82.88,2.44,Seunuddon,Aluvial,Tinggi,Padi
7/27/2020,27.68,28.09,27.17,83.03,2.16,Seunuddon,Aluvial,Tinggi,Padi
7/28/2020,27.34,27.96,27.01,83,1.71,Seunuddon,Aluvial,Tinggi,Padi
7/29/2020,28.35,29.11,27.39,75.32,2.08,Seunuddon,Aluvial,Tinggi,Padi
7/30/2020,28.24,29.07,27.86,75.41,1.78,Seunuddon,Aluvial,Tinggi,Padi
7/31/2020,29.1,29.54,28.27,71.08,2.53,Seunuddon,Aluvial,Tinggi,Padi
8/1/2020,29.11,30,27.91,71.35,3.29,Seunuddon,Aluvial,Tinggi,Padi
8/2/2020,29.55,30.11,28.92,69.82,3.75,Seunuddon,Aluvial,Tinggi,Padi
8/3/2020,29.54,29.82,29.09,66.97,3.04,Seunuddon,Aluvial,Tinggi,Padi
8/4/2020,29.54,29.68,29.29,68.74,2.99,Seunuddon,Aluvial,Tinggi,Padi
8/5/2020,29.37,29.73,28.85,74.58,1.97,Seunuddon,Aluvial,Tinggi,Padi
8/6/2020,29.49,29.91,29.07,74.81,2.24,Seunuddon,Aluvial,Tinggi,Padi
8/7/2020,29.11,29.52,28.72,76.37,2.22,Seunuddon,Aluvial,Tinggi,Padi
8/8/2020,29.68,30.02,29.35,73.18,4.35,Seunuddon,Aluvial,Tinggi,Padi
8/9/2020,29.71,30.06,29.11,65.58,2.48,Seunuddon,Aluvial,Tinggi,Padi
8/10/2020,29.61,30.13,29.13,71.64,2.31,Seunuddon,Aluvial,Tinggi,Padi
8/11/2020,29.53,29.81,29.32,69.66,1.53,Seunuddon,Aluvial,Tinggi,Padi
8/12/2020,28.6,29.16,27.98,76.88,1.97,Seunuddon,Aluvial,Tinggi,Padi
8/13/2020,28.98,29.4,28.38,68.76,2.87,Seunuddon,Aluvial,Tinggi,Padi
8/14/2020,29.25,29.54,28.95,75.43,4.13,Seunuddon,Aluvial,Tinggi,Padi
8/15/2020,28.78,28.98,28.45,76.53,2.17,Seunuddon,Aluvial,Tinggi,Padi
8/16/2020,28.36,28.62,27.97,76.28,0.97,Seunuddon,Aluvial,Tinggi,Padi
8/17/2020,28.29,28.49,27.92,75.72,1.18,Seunuddon,Aluvial,Tinggi,Padi
8/18/2020,28.21,28.45,27.8,77.24,2,Seunuddon,Aluvial,Tinggi,Padi
8/19/2020,28.24,28.67,27.66,76.74,1.28,Seunuddon,Aluvial,Tinggi,Padi
8/20/2020,29.01,29.52,28.15,73.02,2.3,Seunuddon,Aluvial,Tinggi,Padi
8/21/2020,28.9,29.24,28.46,77.71,2.76,Seunuddon,Aluvial,Tinggi,Padi
8/22/2020,28.25,28.45,27.87,78.79,1.91,Seunuddon,Aluvial,Tinggi,Padi
8/23/2020,28.64,28.86,28.29,75.86,1.99,Seunuddon,Aluvial,Tinggi,Padi
8/24/2020,28.55,28.79,28.39,78.49,2.45,Seunuddon,Aluvial,Tinggi,Padi
8/25/2020,28.6,28.98,28,78.17,2.05,Seunuddon,Aluvial,Tinggi,Padi
8/26/2020,28.51,28.79,27.98,77.32,1.99,Seunuddon,Aluvial,Tinggi,Padi
8/27/2020,28,28.28,27.68,82.29,2.56,Seunuddon,Aluvial,Tinggi,Padi
8/28/2020,28.07,28.63,27.57,84.68,3.15,Seunuddon,Aluvial,Tinggi,Padi
8/29/2020,29.05,29.46,28.43,77.61,4.25,Seunuddon,Aluvial,Tinggi,Padi
8/30/2020,28.32,28.5,28.02,81.23,2.77,Seunuddon,Aluvial,Tinggi,Padi
8/31/2020,28.6,29.11,28.36,79.84,3.12,Seunuddon,Aluvial,Tinggi,Padi
9/1/2020,28.36,28.81,27.92,77.14,1.72,Seunuddon,Aluvial,Tinggi,Padi
9/2/2020,28.69,28.81,28.59,77.16,2.42,Seunuddon,Aluvial,Tinggi,Padi
9/3/2020,28.15,28.44,27.84,79.47,2.69,Seunuddon,Aluvial,Tinggi,Padi
9/4/2020,28.57,29.1,27.8,71.9,2.49,Seunuddon,Aluvial,Tinggi,Padi
9/5/2020,28.27,28.75,27.52,77.34,2.17,Seunuddon,Aluvial,Tinggi,Padi
9/6/2020,28.02,28.57,27.62,78.31,2.62,Seunuddon,Aluvial,Tinggi,Padi
9/7/2020,28.09,28.27,27.83,80.7,2.22,Seunuddon,Aluvial,Tinggi,Padi
9/8/2020,28.38,28.84,27.64,76.07,1.77,Seunuddon,Aluvial,Tinggi,Padi
9/9/2020,28.43,28.6,28.14,76.28,2.04,Seunuddon,Aluvial,Tinggi,Padi
9/10/2020,28.58,29.22,28.08,78.72,6,Seunuddon,Aluvial,Tinggi,Padi
9/11/2020,27.81,28.55,27.23,81.99,5.97,Seunuddon,Aluvial,Tinggi,Padi
9/12/2020,28.34,28.86,27.99,80.25,5.96,Seunuddon,Aluvial,Tinggi,Padi
9/13/2020,29.15,29.46,28.68,63.21,2.21,Seunuddon,Aluvial,Tinggi,Padi
9/14/2020,29.06,29.29,28.57,69.5,1.83,Seunuddon,Aluvial,Tinggi,Padi
9/15/2020,28.76,29.38,28.13,72.03,2.08,Seunuddon,Aluvial,Tinggi,Padi
9/16/2020,29.04,29.27,28.76,69.46,1.81,Seunuddon,Aluvial,Tinggi,Padi
9/17/2020,29.2,29.57,28.63,72.85,4.8,Seunuddon,Aluvial,Tinggi,Padi
9/18/2020,29.15,29.43,28.72,69.88,4.58,Seunuddon,Aluvial,Tinggi,Padi
9/19/2020,28.4,29.02,27.82,75.46,2.61,Seunuddon,Aluvial,Tinggi,Padi
9/20/2020,28.43,28.9,27.78,76.59,2.66,Seunuddon,Aluvial,Tinggi,Padi
9/21/2020,28,28.49,27.41,80.5,3.03,Seunuddon,Aluvial,Tinggi,Padi
9/22/2020,28.44,28.66,27.97,77.52,1.48,Seunuddon,Aluvial,Tinggi,Padi
9/23/2020,28.53,28.83,28.2,75.94,1.84,Seunuddon,Aluvial,Tinggi,Padi
9/24/2020,27.54,28.18,27.01,78.37,3.53,Seunuddon,Aluvial,Tinggi,Padi
9/25/2020,27.67,28.23,26.95,81.38,3.41,Seunuddon,Aluvial,Tinggi,Padi
9/26/2020,28.13,28.97,26.97,76.43,3.32,Seunuddon,Aluvial,Tinggi,Padi
9/27/2020,28.41,28.94,27.88,71.69,2.77,Seunuddon,Aluvial,Tinggi,Padi
9/28/2020,28.95,29.21,28.56,66.68,2.06,Seunuddon,Aluvial,Tinggi,Padi
9/29/2020,28.52,28.79,28.29,77.39,2.74,Seunuddon,Aluvial,Tinggi,Padi
9/30/2020,27.98,28.19,27.56,79.45,1.65,Seunuddon,Aluvial,Tinggi,Padi
10/1/2020,28.18,28.53,27.44,79.25,2.56,Seunuddon,Aluvial,Tinggi,Padi
10/2/2020,28.48,29.27,27.19,75.02,5.59,Seunuddon,Aluvial,Tinggi,Padi
10/3/2020,27.95,28.54,27.45,72.94,4.07,Seunuddon,Aluvial,Tinggi,Padi
10/4/2020,28.63,29.21,27.33,73.26,3.82,Seunuddon,Aluvial,Tinggi,Padi
10/5/2020,28.79,29.01,28.56,78.95,5.1,Seunuddon,Aluvial,Tinggi,Padi
10/6/2020,29.14,29.64,28.69,75.28,3.99,Seunuddon,Aluvial,Tinggi,Padi
10/7/2020,28.36,28.59,28.04,78.52,6.93,Seunuddon,Aluvial,Tinggi,Padi
10/8/2020,28.65,29.31,27.64,77.28,8.43,Seunuddon,Aluvial,Tinggi,Padi
10/9/2020,29.18,29.74,28.67,71.94,5.09,Seunuddon,Aluvial,Tinggi,Padi
10/10/2020,28.34,29.24,27.57,77.79,3.58,Seunuddon,Aluvial,Tinggi,Padi
10/11/2020,28.99,29.51,28.42,75.03,4.37,Seunuddon,Aluvial,Tinggi,Padi
10/12/2020,28.35,29.31,27.4,75.9,3.08,Seunuddon,Aluvial,Tinggi,Padi
10/13/2020,28.4,28.71,28.14,72.92,2.51,Seunuddon,Aluvial,Tinggi,Padi
10/14/2020,28.61,29.12,28.07,76.33,3.17,Seunuddon,Aluvial,Tinggi,Padi
10/15/2020,28.89,29.29,28.51,71.82,2.58,Seunuddon,Aluvial,Tinggi,Padi
10/16/2020,28.45,28.92,27.84,73.48,3.49,Seunuddon,Aluvial,Tinggi,Padi
10/17/2020,28.94,29.37,28.5,70.93,3.98,Seunuddon,Aluvial,Tinggi,Padi
10/18/2020,28.97,29.45,28.34,72.11,2.57,Seunuddon,Aluvial,Tinggi,Padi
10/19/2020,28.58,28.92,28.03,80.61,2.51,Seunuddon,Aluvial,Tinggi,Padi
10/20/2020,28.23,28.72,27.57,78.6,1.73,Seunuddon,Aluvial,Tinggi,Padi
10/21/2020,28.58,29.02,27.86,78.79,3.73,Seunuddon,Aluvial,Tinggi,Padi
10/22/2020,28.64,28.83,28.33,78.67,4.41,Seunuddon,Aluvial,Tinggi,Padi
10/23/2020,27.41,28.32,27.21,81.72,3.07,Seunuddon,Aluvial,Tinggi,Padi
10/24/2020,27.87,28.32,27.01,80.93,4.05,Seunuddon,Aluvial,Tinggi,Padi
10/25/2020,28.17,28.55,27.61,73.93,3.31,Seunuddon,Aluvial,Tinggi,Padi
10/26/2020,27.86,28.23,27.34,75.31,1.69,Seunuddon,Aluvial,Tinggi,Padi
10/27/2020,28.53,29.09,27.76,73.96,2.65,Seunuddon,Aluvial,Tinggi,Padi
10/28/2020,28.54,28.73,28.26,76.77,2.05,Seunuddon,Aluvial,Tinggi,Padi
10/29/2020,28.61,28.88,28.13,73.82,3.15,Seunuddon,Aluvial,Tinggi,Padi
10/30/2020,28.38,29.1,27.41,74.25,2.14,Seunuddon,Aluvial,Tinggi,Padi
10/31/2020,27.99,28.89,26.72,75.44,2.36,Seunuddon,Aluvial,Tinggi,Padi
11/1/2020,28.61,28.82,28.29,76.62,4.05,Seunuddon,Aluvial,Tinggi,Padi
11/2/2020,27.33,28.13,26.83,85.13,4.33,Seunuddon,Aluvial,Tinggi,Padi
11/3/2020,27.44,27.85,26.92,82.49,1.93,Seunuddon,Aluvial,Tinggi,Padi
11/4/2020,27.7,28.11,27.31,77.72,1.57,Seunuddon,Aluvial,Tinggi,Padi
11/5/2020,28.06,28.25,27.91,76.57,1.65,Seunuddon,Aluvial,Tinggi,Padi
11/6/2020,27.94,28.39,27.28,80.24,2.15,Seunuddon,Aluvial,Tinggi,Padi
11/7/2020,27.67,28,27.45,80.04,1.73,Seunuddon,Aluvial,Tinggi,Padi
11/8/2020,28.08,28.47,27.56,76.55,2.13,Seunuddon,Aluvial,Tinggi,Padi
11/9/2020,27.76,28.22,27.51,80.65,2.59,Seunuddon,Aluvial,Tinggi,Padi
11/10/2020,27.41,28.02,26.92,81.72,1.86,Seunuddon,Aluvial,Tinggi,Padi
11/11/2020,28.3,28.85,27.53,80.59,2.7,Seunuddon,Aluvial,Tinggi,Padi
11/12/2020,28.32,28.66,27.78,82.15,2.92,Seunuddon,Aluvial,Tinggi,Padi
11/13/2020,28.14,28.36,27.89,81.39,2.18,Seunuddon,Aluvial,Tinggi,Padi
11/14/2020,28.45,29.16,27.45,81.36,2.64,Seunuddon,Aluvial,Tinggi,Padi
11/15/2020,28.66,28.87,28.42,81.36,3.5,Seunuddon,Aluvial,Tinggi,Padi
11/16/2020,28.31,28.82,27.55,83.81,3.77,Seunuddon,Aluvial,Tinggi,Padi
11/17/2020,28.52,28.77,28.21,81.44,3.53,Seunuddon,Aluvial,Tinggi,Padi
11/18/2020,27.89,28.32,27.31,84.39,3.48,Seunuddon,Aluvial,Tinggi,Padi
11/19/2020,27.3,27.57,26.79,85.34,2.26,Seunuddon,Aluvial,Tinggi,Padi
11/20/2020,27.62,28.14,26.99,83.71,2.75,Seunuddon,Aluvial,Tinggi,Padi
11/21/2020,27.53,27.98,27.04,84.86,3.65,Seunuddon,Aluvial,Tinggi,Padi
11/22/2020,27.21,27.8,26.93,85.29,3.54,Seunuddon,Aluvial,Tinggi,Padi
11/23/2020,27.41,27.88,27.12,81.35,3.2,Seunuddon,Aluvial,Tinggi,Padi
11/24/2020,26.94,27.74,26.3,82.19,2.21,Seunuddon,Aluvial,Tinggi,Padi
11/25/2020,27.61,28.06,26.96,80.53,2.43,Seunuddon,Aluvial,Tinggi,Padi
11/26/2020,27.27,27.98,26.82,85.87,4.37,Seunuddon,Aluvial,Tinggi,Padi
11/27/2020,28.11,28.36,27.77,84.04,6.49,Seunuddon,Aluvial,Tinggi,Padi
11/28/2020,27.24,27.64,26.71,84.59,2.55,Seunuddon,Aluvial,Tinggi,Padi
11/29/2020,27.65,28.19,27.14,78.71,2.72,Seunuddon,Aluvial,Tinggi,Padi
11/30/2020,27.73,27.98,27.27,83.14,2.26,Seunuddon,Aluvial,Tinggi,Padi
12/1/2020,27.66,27.96,27.41,80.22,3.31,Seunuddon,Aluvial,Tinggi,Padi
12/2/2020,27.75,28.02,27.43,79.22,5.79,Seunuddon,Aluvial,Tinggi,Padi
12/3/2020,27.48,28.07,26.95,76.51,3.84,Seunuddon,Aluvial,Tinggi,Padi
12/4/2020,26.93,27.39,26.38,88.15,6.23,Seunuddon,Aluvial,Tinggi,Padi
12/5/2020,27.27,27.6,26.63,84.99,5.54,Seunuddon,Aluvial,Tinggi,Padi
12/6/2020,27.27,27.62,27.04,83.89,3.96,Seunuddon,Aluvial,Tinggi,Padi
12/7/2020,27.95,28.35,27.54,79.37,3.33,Seunuddon,Aluvial,Tinggi,Padi
12/8/2020,27.9,28.11,27.61,78.21,3.11,Seunuddon,Aluvial,Tinggi,Padi
12/9/2020,27.68,28.05,27.35,78.29,1.88,Seunuddon,Aluvial,Tinggi,Padi
12/10/2020,27.86,28.23,27.64,79.12,2.43,Seunuddon,Aluvial,Tinggi,Padi
12/11/2020,27.22,27.58,26.83,81.09,2.45,Seunuddon,Aluvial,Tinggi,Padi
12/12/2020,26.64,27.14,26.25,81.64,1.84,Seunuddon,Aluvial,Tinggi,Padi
12/13/2020,26.87,27.56,26.05,80.45,2,Seunuddon,Aluvial,Tinggi,Padi
12/14/2020,26.81,27.35,26.2,81.57,2.66,Seunuddon,Aluvial,Tinggi,Padi
12/15/2020,26.81,27.93,25.81,84.17,2.44,Seunuddon,Aluvial,Tinggi,Padi
12/16/2020,27.47,27.73,27.21,83.6,2.39,Seunuddon,Aluvial,Tinggi,Padi
12/17/2020,27.08,27.56,26.45,83.1,2.98,Seunuddon,Aluvial,Tinggi,Padi
12/18/2020,26.92,27.41,26.38,83.93,2.67,Seunuddon,Aluvial,Tinggi,Padi
12/19/2020,27.37,27.75,26.79,83.32,3.68,Seunuddon,Aluvial,Tinggi,Padi
12/20/2020,26.94,27.25,26.57,86.61,4.11,Seunuddon,Aluvial,Tinggi,Padi
12/21/2020,27.47,28.28,26.58,82.51,3.97,Seunuddon,Aluvial,Tinggi,Padi
12/22/2020,27.72,27.94,27.31,77.87,3.91,Seunuddon,Aluvial,Tinggi,Padi
12/23/2020,27.7,27.97,27.49,74.71,2.51,Seunuddon,Aluvial,Tinggi,Padi
12/24/2020,27.5,27.77,27.26,76.79,2.02,Seunuddon,Aluvial,Tinggi,Padi
12/25/2020,27.73,28.07,27.36,77.71,2,Seunuddon,Aluvial,Tinggi,Padi
12/26/2020,27.42,27.68,27.24,81.81,1.94,Seunuddon,Aluvial,Tinggi,Padi
12/27/2020,27.4,27.97,26.8,82.24,2.62,Seunuddon,Aluvial,Tinggi,Padi
12/28/2020,27.68,27.86,27.38,80.99,2.13,Seunuddon,Aluvial,Tinggi,Padi
12/29/2020,27.68,28.25,27.15,80.56,2.46,Seunuddon,Aluvial,Tinggi,Padi
12/30/2020,28.19,28.51,27.61,75.88,2.08,Seunuddon,Aluvial,Tinggi,Padi
12/31/2020,27.97,28.42,27.28,78.24,3.59,Seunuddon,Aluvial,Tinggi,Padi
1/1/2021,27.99,28.26,27.75,80.92,5.92,Seunuddon,Aluvial,Tinggi,Padi
1/2/2021,27.87,28.1,27.67,80.54,6.03,Seunuddon,Aluvial,Tinggi,Padi
1/3/2021,27.24,27.75,26.93,85.15,4.94,Seunuddon,Aluvial,Tinggi,Padi
1/4/2021,27.35,27.69,26.91,86.21,5.78,Seunuddon,Aluvial,Tinggi,Padi
1/5/2021,27.43,27.81,27.12,85.2,4.22,Seunuddon,Aluvial,Tinggi,Padi
1/6/2021,27.41,27.64,27.21,84.28,4.04,Seunuddon,Aluvial,Tinggi,Padi
1/7/2021,28.03,28.35,27.39,80.4,4.13,Seunuddon,Aluvial,Tinggi,Padi
1/8/2021,27.99,28.29,27.59,80.9,4.29,Seunuddon,Aluvial,Tinggi,Padi
1/9/2021,28.13,28.29,27.81,80.35,5.26,Seunuddon,Aluvial,Tinggi,Padi
1/10/2021,27.7,27.98,27.31,81.63,4.93,Seunuddon,Aluvial,Tinggi,Padi
1/11/2021,27.59,28.05,27.29,83,5.11,Seunuddon,Aluvial,Tinggi,Padi
1/12/2021,27.59,27.81,27.19,81.53,6.13,Seunuddon,Aluvial,Tinggi,Padi
1/13/2021,27.4,27.56,27.02,79.62,5.57,Seunuddon,Aluvial,Tinggi,Padi
1/14/2021,27.38,28.06,26.77,81.64,4.93,Seunuddon,Aluvial,Tinggi,Padi
1/15/2021,27.69,27.86,27.4,81.53,4.42,Seunuddon,Aluvial,Tinggi,Padi
1/16/2021,27.09,27.75,26.46,83.12,2.64,Seunuddon,Aluvial,Tinggi,Padi
1/17/2021,27.56,28.53,27.1,81.59,4.31,Seunuddon,Aluvial,Tinggi,Padi
1/18/2021,28.07,28.42,27.87,76.61,5.81,Seunuddon,Aluvial,Tinggi,Padi
1/19/2021,27.66,28.05,27.14,77.42,5.08,Seunuddon,Aluvial,Tinggi,Padi
1/20/2021,27.3,27.71,27.1,77.04,3.72,Seunuddon,Aluvial,Tinggi,Padi
1/21/2021,27.01,27.45,26.77,76.18,2.61,Seunuddon,Aluvial,Tinggi,Padi
1/22/2021,27.7,27.99,27.12,70.57,2.73,Seunuddon,Aluvial,Tinggi,Padi
1/23/2021,26.78,27.08,26.34,76.98,1.72,Seunuddon,Aluvial,Tinggi,Padi
1/24/2021,27.45,27.73,27.04,75.39,2.01,Seunuddon,Aluvial,Tinggi,Padi
1/25/2021,27.61,27.98,27.26,79.65,3.27,Seunuddon,Aluvial,Tinggi,Padi
1/26/2021,27.77,27.99,27.35,79.27,2.37,Seunuddon,Aluvial,Tinggi,Padi
1/27/2021,27.88,28.07,27.71,79.23,2.51,Seunuddon,Aluvial,Tinggi,Padi
1/28/2021,27.76,28.04,27.28,79.48,3.04,Seunuddon,Aluvial,Tinggi,Padi
1/29/2021,27.97,28.45,27.43,77.42,3.33,Seunuddon,Aluvial,Tinggi,Padi
1/30/2021,27.83,28.28,27.34,75.82,3.86,Seunuddon,Aluvial,Tinggi,Padi
1/31/2021,27.91,28.39,27.29,77.03,4.82,Seunuddon,Aluvial,Tinggi,Padi
2/1/2021,27.86,28.05,27.46,81.11,5.72,Seunuddon,Aluvial,Tinggi,Padi
2/2/2021,27.85,28.1,27.59,79.02,3.83,Seunuddon,Aluvial,Tinggi,Padi
2/3/2021,27.8,28.46,26.87,80.05,3.22,Seunuddon,Aluvial,Tinggi,Padi
2/4/2021,28.19,28.52,27.92,74.88,4.67,Seunuddon,Aluvial,Tinggi,Padi
2/5/2021,27.82,28.26,27.15,76.66,3.49,Seunuddon,Aluvial,Tinggi,Padi
2/6/2021,28.3,28.79,27.62,77.1,3.78,Seunuddon,Aluvial,Tinggi,Padi
2/7/2021,28.45,28.63,28.21,77.15,3.36,Seunuddon,Aluvial,Tinggi,Padi
2/8/2021,28.2,28.33,27.86,78.07,2.42,Seunuddon,Aluvial,Tinggi,Padi
2/9/2021,28.13,28.32,27.79,79.59,3.14,Seunuddon,Aluvial,Tinggi,Padi
2/10/2021,28.34,28.67,27.92,76.91,2.19,Seunuddon,Aluvial,Tinggi,Padi
2/11/2021,28.15,28.46,27.83,77.68,2.28,Seunuddon,Aluvial,Tinggi,Padi
